codigoInterno,Nom Reducido,idItem,idTipoIVA,idTipoIVA,idCategoria,IDSubRubro,Codigo_de_Envase_asociado,Porc_de_Impuesto_Interno,precio_final,FechaUltimoPrecio,FechaUltimoPrecio,descrip reducida,Eliminacion_de_item,Tipo de Unidad,Unidad,Dias_de_Vencimiento,Tamanio de Letra,FechaUltimoPrecio,FechaUltimoPrecio,Codigo_Adicional,Permite_Modif_Descripcion,Precio adicional de venta con IVA,Codigo de Plantilla de Etiqueta,Codigo de IVA Diferencial,UltimoPrecio,Precio_de_Oferta_Etiquetas,IDProducto,Codigo_de_envase_asociado_ERP,Monto_de_Impuesto_Interno,idTipoIVA,idTipoIVA,Aplica_Percepcion_5329,Costo _el_articulo,idProveedor,IDRubro,idMarca,Fecha Inicio,Fecha Fin
10264,BUTOCORT HFA aer.x 250 dosis,0,1,1,0,0,0,0,15540,16/12/2024,16/12/2024,BUTOCORT HFA aer.x 250 dosis,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"11260,87", ,1004600058, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10265,NIUX spray nasal x 200 ds.,0,1,1,0,0,0,0,22340,16/12/2024,16/12/2024,NIUX spray nasal x 200 ds.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"16188,406", ,1004600059, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10266,TRICOMAX 2 caps.x 90,0,1,1,0,0,0,0,36980,16/12/2024,16/12/2024,TRICOMAX 2 caps.x 90,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"26797,101", ,1004600060, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10267,TRICOMAX loción folicular x 30 ml,0,1,1,0,0,0,0,18640,16/12/2024,16/12/2024,TRICOMAX lociÃ³n folicular x 30 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"13507,246", ,1004600062, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10269,MICOSEP polvo x 30 g,0,1,1,0,0,0,0,10920,16/12/2024,16/12/2024,MICOSEP polvo x 30 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"7913,043", ,1004600064, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10270,IBUSOL FORTE susp.anana x 100 ml,0,1,1,0,0,0,0,5900,16/12/2024,16/12/2024,IBUSOL FORTE susp.anana x 100 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4275,362", ,1004600065, ,-1,1,1,N,-1,0,1,682,1/12/2024,31/12/2024
10271,IBUSOL gts. x 20 ml,0,1,1,0,0,0,0,5070,16/12/2024,16/12/2024,IBUSOL gts. x 20 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3673,913", ,1004600066, ,-1,1,1,N,-1,0,1,682,1/12/2024,31/12/2024
10272,CLAMOXOL DUO comp.rec.x 14,0,1,1,0,0,0,0,13600,16/12/2024,16/12/2024,CLAMOXOL DUO comp.rec.x 14,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9855,072", ,1004600067, ,-1,1,1,N,-1,0,1,942,1/12/2024,31/12/2024
10273,MODULCASS 5% cr.derm.x 3 g,0,1,1,0,0,0,0,15510,16/12/2024,16/12/2024,MODULCASS 5% cr.derm.x 3 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"11239,13", ,1004600069, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10275,DERMEXANE CAPILAR loc.x 30 ml,0,1,1,0,0,0,0,12350,16/12/2024,16/12/2024,DERMEXANE CAPILAR loc.x 30 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"8949,275", ,1004600072, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10276,OXILER D spray x 10 ml,0,1,1,0,0,0,0,11200,16/12/2024,16/12/2024,OXILER D spray x 10 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"8115,942", ,1004600076, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10277,AEROTROP spray nasal x 120 dosis,0,1,1,0,0,0,0,10290,16/12/2024,16/12/2024,AEROTROP spray nasal x 120 dosis,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"7456,522", ,1004600080, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10278,DERMEXANE espuma x 60 g,0,1,1,0,0,0,0,19310,16/12/2024,16/12/2024,DERMEXANE espuma x 60 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"13992,754", ,1004600081, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10279,EPOGEN 4000 UI f.a.x 1 x 1 ml,0,1,1,0,0,0,0,26620,16/12/2024,16/12/2024,EPOGEN 4000 UI f.a.x 1 x 1 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"19289,855", ,1004600082, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10280,GENTACORT PLUS cr.dérm.x 20 g,0,1,1,0,0,0,0,4900,16/12/2024,16/12/2024,GENTACORT PLUS cr.dÃ©rm.x 20 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3550,725", ,1004600083, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10281,GASTROCALM gts.x 20 ml,0,1,1,0,0,0,0,4900,16/12/2024,16/12/2024,GASTROCALM gts.x 20 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3550,725", ,1004600084, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10282,AMOXOL DUO 875 mg comp.x 10,0,1,1,0,0,0,0,7000,16/12/2024,16/12/2024,AMOXOL DUO 875 mg comp.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"5072,464", ,1004600085, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10283,AMOXOL DUO pvo.p/susp.oral x 70 ml,0,1,1,0,0,0,0,7700,16/12/2024,16/12/2024,AMOXOL DUO pvo.p/susp.oral x 70 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"5579,71", ,1004600086, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10284,CRONOBETACORT susp.iny.f.a.x 1 x 2 ml,0,1,1,0,0,0,0,7000,16/12/2024,16/12/2024,CRONOBETACORT susp.iny.f.a.x 1 x 2 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"5072,464", ,1004600088, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10285,SALBUTRAL aer.x 250 dosis,0,1,1,0,0,0,0,11670,16/12/2024,16/12/2024,SALBUTRAL aer.x 250 dosis,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"8456,522", ,1004600090, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10287,CLAMOXOL DUO comp.rec.x 10,0,1,1,0,0,0,0,11500,16/12/2024,16/12/2024,CLAMOXOL DUO comp.rec.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"8333,333", ,1004600092, ,-1,1,1,N,-1,0,1,942,1/12/2024,31/12/2024
10288,NEUMOCORT HFA 200 mcg aer.x 200 dosis,0,1,1,0,0,0,0,17530,16/12/2024,16/12/2024,NEUMOCORT HFA 200 mcg aer.x 200 dosis,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"12702,899", ,1004600093, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10289,AG-B 20 susp.iny.f.a.x 1 x 1 ml,0,1,1,0,0,0,0,15670,16/12/2024,16/12/2024,AG-B 20 susp.iny.f.a.x 1 x 1 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"11355,072", ,1004600094, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10290,ITRAC 200 caps.x 14,0,1,1,0,0,0,0,18780,16/12/2024,16/12/2024,ITRAC 200 caps.x 14,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"13608,696", ,1004600095, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10291,NEOQUIN FORTE cr.x 20 g,0,1,1,0,0,0,0,15400,16/12/2024,16/12/2024,NEOQUIN FORTE cr.x 20 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"11159,42", ,1004600096, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10292,SUAVICORT spray nasal x 60 ds.,0,1,1,0,0,0,0,5900,16/12/2024,16/12/2024,SUAVICORT spray nasal x 60 ds.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4275,362", ,1004600097, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10293,AG-B 10 10 mcg susp.iny.x1x0.5ml,0,1,1,0,0,0,0,10650,16/12/2024,16/12/2024,AG-B 10 10 mcg susp.iny.x1x0.5ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"7717,391", ,1004600098, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10294,HYPERSOL 3% spray nasal x 45 ml,0,1,1,0,0,0,0,7550,16/12/2024,16/12/2024,HYPERSOL 3% spray nasal x 45 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"5471,014", ,1004600099, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10295,FLUTICORT 125 mcg aer.hfa x 120ds.,0,1,1,0,0,0,0,26850,16/12/2024,16/12/2024,FLUTICORT 125 mcg aer.hfa x 120ds.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"19456,522", ,1004600100, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10296,SUMMAVAC M iny.a.x 8,0,1,1,0,0,0,0,37090,16/12/2024,16/12/2024,SUMMAVAC M iny.a.x 8,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"26876,812", ,1004600101, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10297,FLUTICORT 250 mcg aer.hfa x 120ds.,0,1,1,0,0,0,0,34960,16/12/2024,16/12/2024,FLUTICORT 250 mcg aer.hfa x 120ds.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"25333,333", ,1004600102, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10298,CLAMOXOL DUO susp.x 70 ml,0,1,1,0,0,0,0,9100,16/12/2024,16/12/2024,CLAMOXOL DUO susp.x 70 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"6594,203", ,1004600103, ,-1,1,1,N,-1,0,1,942,1/12/2024,31/12/2024
10299,SALBUTRAL C/AEROMED aer.hfa x 250 dosis,0,1,1,0,0,0,0,15820,16/12/2024,16/12/2024,SALBUTRAL C/AEROMED aer.hfa x 250 dosis,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"11463,768", ,1004600104, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10300,IRONCAS sol.iny.x 1 x 5 ml,0,1,1,0,0,0,0,27450,16/12/2024,16/12/2024,IRONCAS sol.iny.x 1 x 5 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"19891,304", ,1004600105, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10301,SUAVICORT pomo x 15 g,0,1,1,0,0,0,0,4900,16/12/2024,16/12/2024,SUAVICORT pomo x 15 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3550,725", ,1004600106, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10302,NEUMOCORT + AEROMED 200 mcg hfa aer.x 200ds.,0,1,1,0,0,0,0,20900,16/12/2024,16/12/2024,NEUMOCORT + AEROMED 200 mcg hfa aer.x 200ds.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"15144,928", ,1004600107, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10303,AEROTROP aer.hfa x 250 ds.,0,1,1,0,0,0,0,16890,16/12/2024,16/12/2024,AEROTROP aer.hfa x 250 ds.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"12239,13", ,1004600109, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10304,LYNDAN NF loc.x 60 ml,0,1,1,0,0,0,0,5900,16/12/2024,16/12/2024,LYNDAN NF loc.x 60 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4275,362", ,1004600111, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10305,FLUTIVENT HFA 250/25 mcg dosis x 60,0,1,1,0,0,0,0,19910,16/12/2024,16/12/2024,FLUTIVENT HFA 250/25 mcg dosis x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"14427,536", ,1004600112, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10306,FLUTIVENT HFA 250/25 mcg dosis x 120,0,1,1,0,0,0,0,41800,16/12/2024,16/12/2024,FLUTIVENT HFA 250/25 mcg dosis x 120,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"30289,855", ,1004600114, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10307,FLUTIVENT HFA 125/25 mcg dosis x 60,0,1,1,0,0,0,0,19450,16/12/2024,16/12/2024,FLUTIVENT HFA 125/25 mcg dosis x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"14094,203", ,1004600115, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10308,FLUTIVENT HFA 125/25 mcg dosis x 120,0,1,1,0,0,0,0,38790,16/12/2024,16/12/2024,FLUTIVENT HFA 125/25 mcg dosis x 120,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"28108,696", ,1004600116, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10309,HYPERSOL GOTAS sol.hipertonica x 7.5ml,0,1,1,0,0,0,0,7230,16/12/2024,16/12/2024,HYPERSOL GOTAS sol.hipertonica x 7.5ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"5239,13", ,1004600117, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10310,FLUTIVENT+AEROMED HFA 125/25mcg ds.x150+espac.,0,1,1,0,0,0,0,45480,16/12/2024,16/12/2024,FLUTIVENT+AEROMED HFA 125/25mcg ds.x150+espac.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"32956,522", ,1004600118, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10311,HYPERSOL NEBU sol.neb.unids.estér.x 12,0,1,1,0,0,0,0,18510,16/12/2024,16/12/2024,HYPERSOL NEBU sol.neb.unids.estÃ©r.x 12,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"13413,043", ,1004600119, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10312,BETACORT PLUS CASSARA cr.dérmica x 25 g,0,1,1,0,0,0,0,12880,16/12/2024,16/12/2024,BETACORT PLUS CASSARA cr.dÃ©rmica x 25 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9333,333", ,1004600120, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10313,SALBUTRAL AC HFA aer.x 250 dosis,0,1,1,0,0,0,0,20360,16/12/2024,16/12/2024,SALBUTRAL AC HFA aer.x 250 dosis,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"14753,623", ,1004600121, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10316,SUMMAVAC R comp.x 12,0,1,1,0,0,0,0,34200,16/12/2024,16/12/2024,SUMMAVAC R comp.x 12,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"24782,609", ,1004600127, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10318,NEUMOCORT PLUS 200/6mcg aer.inh.x150ds.,0,1,1,0,0,0,0,39360,16/12/2024,16/12/2024,NEUMOCORT PLUS 200/6mcg aer.inh.x150ds.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"28521,739", ,1004600130, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10319,LICEND 0.5% loción x 60 g,0,1,1,0,0,0,0,9790,16/12/2024,16/12/2024,LICEND 0.5% lociÃ³n x 60 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"7094,203", ,1004600131, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10321,NASITRAL spray nasal est. x 10ml,0,1,1,0,0,0,0,10430,16/12/2024,16/12/2024,NASITRAL spray nasal est. x 10ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"7557,971", ,1004600133, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10322,ALFACORT ung.estéril x 5 g,0,1,1,0,0,0,0,13280,16/12/2024,16/12/2024,ALFACORT ung.estÃ©ril x 5 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9623,188", ,1004600134, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10323,SUAVICORT spray nasal x 150 ds.,0,1,1,0,0,0,0,14310,16/12/2024,16/12/2024,SUAVICORT spray nasal x 150 ds.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"10369,565", ,1004600135, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10324,EUMICEL COLAGENO 2% shamp.x 120 ml,0,1,1,0,0,0,0,14180,16/12/2024,16/12/2024,EUMICEL COLAGENO 2% shamp.x 120 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"10275,362", ,1004600136, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10325,SUAVICORT cr.x 20 g,0,1,1,0,0,0,0,11750,16/12/2024,16/12/2024,SUAVICORT cr.x 20 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"8514,493", ,1004600137, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10326,BETACORT CASSARA gts.x 30 ml,0,1,1,0,0,0,0,6570,16/12/2024,16/12/2024,BETACORT CASSARA gts.x 30 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4760,87", ,1004600138, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10327,XYLISOL LAVAJE NASAL lavaje nasal x 100 ml,0,1,1,0,0,0,0,19930,16/12/2024,16/12/2024,XYLISOL LAVAJE NASAL lavaje nasal x 100 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"14442,029", ,1004600139, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10328,ERISOL 4% gel x 30 g,0,1,1,0,0,0,0,11500,16/12/2024,16/12/2024,ERISOL 4% gel x 30 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"8333,333", ,1004600140, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10329,PODOXIN gel x 5 g,0,1,1,0,0,0,0,14480,16/12/2024,16/12/2024,PODOXIN gel x 5 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"10492,754", ,1004600141, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10330,DERMASEB loc.dermica gelif.x 30 g,0,1,1,0,0,0,0,13420,16/12/2024,16/12/2024,DERMASEB loc.dermica gelif.x 30 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9724,638", ,1004600142, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10331,PLUSCAL MOUSSE VAINILLA aerosol x 240 g/215 ml,0,1,1,0,0,0,0,14750,16/12/2024,16/12/2024,PLUSCAL MOUSSE VAINILLA aerosol x 240 g/215 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"10688,406", ,1004600144, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10332,NEUMOCORT PLUS 200/6mcg aer.inh.x 60ds.,0,1,1,0,0,0,0,16850,16/12/2024,16/12/2024,NEUMOCORT PLUS 200/6mcg aer.inh.x 60ds.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"12210,145", ,1004600145, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10333,FLUCODERM 150 mg comp.ran.x 2,0,1,1,0,0,0,0,4900,16/12/2024,16/12/2024,FLUCODERM 150 mg comp.ran.x 2,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3550,725", ,1004600146, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10334,MODULCASS 5% cr.derm.x 10 g,0,1,1,0,0,0,0,27280,16/12/2024,16/12/2024,MODULCASS 5% cr.derm.x 10 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"19768,116", ,1004600150, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10335,PLUS A loc.x 60 ml,0,1,1,0,0,0,0,12710,16/12/2024,16/12/2024,PLUS A loc.x 60 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9210,145", ,1004600151, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10336,REPAK gel x 30 g,0,1,1,0,0,0,0,22570,16/12/2024,16/12/2024,REPAK gel x 30 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"16355,072", ,1004600152, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10337,TIMODER HYDROGEL sol.viscosa estér.x 10ml,0,1,1,0,0,0,0,17930,16/12/2024,16/12/2024,TIMODER HYDROGEL sol.viscosa estÃ©r.x 10ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"12992,754", ,1004600153, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10338,VERRUKID PEDIATRICO gel líq.x 10 g,0,1,1,0,0,0,0,12720,16/12/2024,16/12/2024,VERRUKID PEDIATRICO gel lÃ­q.x 10 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9217,391", ,1004600154, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10339,DELTACORT 8 mg comp.x 10,0,1,1,0,0,0,0,5900,16/12/2024,16/12/2024,DELTACORT 8 mg comp.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4275,362", ,1004600155, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10340,IVERCREM 1% cr.x 30 g,0,1,1,0,0,0,0,22710,16/12/2024,16/12/2024,IVERCREM 1% cr.x 30 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"16456,522", ,1004600156, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10341,SINALER 5 mg comp.x 10,0,1,1,0,0,0,0,4200,16/12/2024,16/12/2024,SINALER 5 mg comp.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3043,478", ,1004600158, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10342,PROPADER sol.oral x 100 ml,0,1,1,0,0,0,0,24510,16/12/2024,16/12/2024,PROPADER sol.oral x 100 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"17760,87", ,1004600159, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10343,SINALER 5 mg comp.x 20,0,1,1,0,0,0,0,8390,16/12/2024,16/12/2024,SINALER 5 mg comp.x 20,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"6079,71", ,1004600160, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10344,ATOPIX CREMA env.x 150 g,0,1,1,0,0,0,0,16700,16/12/2024,16/12/2024,ATOPIX CREMA env.x 150 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"12101,449", ,1004600161, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10345,ATOPIX EMULSION env.x 200 g,0,1,1,0,0,0,0,18210,16/12/2024,16/12/2024,ATOPIX EMULSION env.x 200 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"13195,652", ,1004600162, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10346,DELTACORT 40 mg comp.x 20,0,1,1,0,0,0,0,35430,16/12/2024,16/12/2024,DELTACORT 40 mg comp.x 20,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"25673,913", ,1004600163, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10347,IVERCASS sol.oral gtas.x 20 ml,0,1,1,0,0,0,0,16140,16/12/2024,16/12/2024,IVERCASS sol.oral gtas.x 20 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"11695,652", ,1004600164, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10348,SINALER jbe.x 50 ml,0,1,1,0,0,0,0,4900,16/12/2024,16/12/2024,SINALER jbe.x 50 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3550,725", ,1004600165, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10349,ATOPIX ESPUMA DE LIMPIEZA env.x 130 ml,0,1,1,0,0,0,0,15910,16/12/2024,16/12/2024,ATOPIX ESPUMA DE LIMPIEZA env.x 130 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"11528,986", ,1004600166, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10350,FORTILAC laca x 7ml+pincel aplic.,0,1,1,0,0,0,0,18860,16/12/2024,16/12/2024,FORTILAC laca x 7ml+pincel aplic.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"13666,667", ,1004600167, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10351,IVERCASS comp.x 4,0,1,1,0,0,0,0,12440,16/12/2024,16/12/2024,IVERCASS comp.x 4,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9014,493", ,1004600168, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10353,GERMILISIN espuma x 130 ml,0,1,1,0,0,0,0,15550,16/12/2024,16/12/2024,GERMILISIN espuma x 130 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"11268,116", ,1004600171, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10354,CLAMOXOL DUO susp.x 140 ml,0,1,1,0,0,0,0,13600,16/12/2024,16/12/2024,CLAMOXOL DUO susp.x 140 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9855,072", ,1004600172, ,-1,1,1,N,-1,0,1,942,1/12/2024,31/12/2024
10355,CLIDAN LOCION loc.x 100 ml,0,1,1,0,0,0,0,13710,16/12/2024,16/12/2024,CLIDAN LOCION loc.x 100 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9934,783", ,1004600173, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
10356,AMOXOL 500 pvo.p/susp.oral x 120 ml,0,1,1,0,0,0,0,9100,16/12/2024,16/12/2024,AMOXOL 500 pvo.p/susp.oral x 120 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"6594,203", ,1004600174, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
