codigoInterno	Nom Reducido	idItem	idTipoIVA	idCategoria	IDSubRubro	Codigo_de_Envase_asociado	Porc_de_Impuesto_Interno	precio_final	FechaUltimoPrecio	descrip reducida	Eliminacion_de_item	Tipo de Unidad	Unidad	Dias_de_Vencimiento	Tamanio de Letra	FechaUltimoPrecio	Codigo_Adicional	Permite_Modif_Descripcion	Precio adicional de venta con IVA	Codigo de Plantilla de Etiqueta	Codigo de IVA Diferencial	UltimoPrecio	Precio_de_Oferta_Etiquetas	IDProducto	Codigo_de_envase_asociado_ERP	Monto_de_Impuesto_Interno	idTipoIVA	Aplica_Percepcion_5329	Costo _el_articulo	idProveedor	IDRubro	idMarca	Fecha Inicio	Fecha Fin
8088	EPOGEN 4000 UI f.a.x 1 x 1 ml	0	1	0	0	0	0	26620	16/12/2024	EPOGEN 4000 UI f.a.x 1 x 1 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	19289,855	 	1004600082	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8089	GENTACORT PLUS cr.dérm.x 20 g	0	1	0	0	0	0	4900	16/12/2024	GENTACORT PLUS cr.dérm.x 20 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	3550,725	 	1004600083	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8090	GASTROCALM gts.x 20 ml	0	1	0	0	0	0	4900	16/12/2024	GASTROCALM gts.x 20 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	3550,725	 	1004600084	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8091	AMOXOL DUO 875 mg comp.x 10	0	1	0	0	0	0	7000	16/12/2024	AMOXOL DUO 875 mg comp.x 10	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5072,464	 	1004600085	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8092	AMOXOL DUO pvo.p/susp.oral x 70 ml	0	1	0	0	0	0	7700	16/12/2024	AMOXOL DUO pvo.p/susp.oral x 70 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5579,71	 	1004600086	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8093	CRONOBETACORT susp.iny.f.a.x 1 x 2 ml	0	1	0	0	0	0	7000	16/12/2024	CRONOBETACORT susp.iny.f.a.x 1 x 2 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5072,464	 	1004600088	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8094	SALBUTRAL aer.x 250 dosis	0	1	0	0	0	0	11670	16/12/2024	SALBUTRAL aer.x 250 dosis	N	1	1	5	0	16/12/2024	*	N	0	-1	0	8456,522	 	1004600090	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8095	CLAMOXOL DUO comp.rec.x 10	0	1	0	0	0	0	11500	16/12/2024	CLAMOXOL DUO comp.rec.x 10	N	1	1	5	0	16/12/2024	*	N	0	-1	0	8333,333	 	1004600092	 	-1	1	N	-1	0	1	942	1/12/2024	31/12/2024
8096	NEUMOCORT HFA 200 mcg aer.x 200 dosis	0	1	0	0	0	0	17530	16/12/2024	NEUMOCORT HFA 200 mcg aer.x 200 dosis	N	1	1	5	0	16/12/2024	*	N	0	-1	0	12702,899	 	1004600093	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8097	AG-B 20 susp.iny.f.a.x 1 x 1 ml	0	1	0	0	0	0	15670	16/12/2024	AG-B 20 susp.iny.f.a.x 1 x 1 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11355,072	 	1004600094	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8098	ITRAC 200 caps.x 14	0	1	0	0	0	0	18780	16/12/2024	ITRAC 200 caps.x 14	N	1	1	5	0	16/12/2024	*	N	0	-1	0	13608,696	 	1004600095	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8099	NEOQUIN FORTE cr.x 20 g	0	1	0	0	0	0	15400	16/12/2024	NEOQUIN FORTE cr.x 20 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11159,42	 	1004600096	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8100	SUAVICORT spray nasal x 60 ds.	0	1	0	0	0	0	5900	16/12/2024	SUAVICORT spray nasal x 60 ds.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4275,362	 	1004600097	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8101	AG-B 10 10 mcg susp.iny.x1x0.5ml	0	1	0	0	0	0	10650	16/12/2024	AG-B 10 10 mcg susp.iny.x1x0.5ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	7717,391	 	1004600098	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8102	HYPERSOL 3% spray nasal x 45 ml	0	1	0	0	0	0	7550	16/12/2024	HYPERSOL 3% spray nasal x 45 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5471,014	 	1004600099	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8103	FLUTICORT 125 mcg aer.hfa x 120ds.	0	1	0	0	0	0	26850	16/12/2024	FLUTICORT 125 mcg aer.hfa x 120ds.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	19456,522	 	1004600100	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8104	SUMMAVAC M iny.a.x 8	0	1	0	0	0	0	37090	16/12/2024	SUMMAVAC M iny.a.x 8	N	1	1	5	0	16/12/2024	*	N	0	-1	0	26876,812	 	1004600101	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8105	FLUTICORT 250 mcg aer.hfa x 120ds.	0	1	0	0	0	0	34960	16/12/2024	FLUTICORT 250 mcg aer.hfa x 120ds.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	25333,333	 	1004600102	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8106	CLAMOXOL DUO susp.x 70 ml	0	1	0	0	0	0	9100	16/12/2024	CLAMOXOL DUO susp.x 70 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6594,203	 	1004600103	 	-1	1	N	-1	0	1	942	1/12/2024	31/12/2024
8107	SALBUTRAL C/AEROMED aer.hfa x 250 dosis	0	1	0	0	0	0	15820	16/12/2024	SALBUTRAL C/AEROMED aer.hfa x 250 dosis	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11463,768	 	1004600104	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8108	IRONCAS sol.iny.x 1 x 5 ml	0	1	0	0	0	0	27450	16/12/2024	IRONCAS sol.iny.x 1 x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	19891,304	 	1004600105	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8109	SUAVICORT pomo x 15 g	0	1	0	0	0	0	4900	16/12/2024	SUAVICORT pomo x 15 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	3550,725	 	1004600106	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8110	NEUMOCORT + AEROMED 200 mcg hfa aer.x 200ds.	0	1	0	0	0	0	20900	16/12/2024	NEUMOCORT + AEROMED 200 mcg hfa aer.x 200ds.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	15144,928	 	1004600107	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8111	AEROTROP aer.hfa x 250 ds.	0	1	0	0	0	0	16890	16/12/2024	AEROTROP aer.hfa x 250 ds.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	12239,13	 	1004600109	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8112	LYNDAN NF loc.x 60 ml	0	1	0	0	0	0	5900	16/12/2024	LYNDAN NF loc.x 60 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4275,362	 	1004600111	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8113	FLUTIVENT HFA 250/25 mcg dosis x 60	0	1	0	0	0	0	19910	16/12/2024	FLUTIVENT HFA 250/25 mcg dosis x 60	N	1	1	5	0	16/12/2024	*	N	0	-1	0	14427,536	 	1004600112	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8114	FLUTIVENT HFA 250/25 mcg dosis x 120	0	1	0	0	0	0	41800	16/12/2024	FLUTIVENT HFA 250/25 mcg dosis x 120	N	1	1	5	0	16/12/2024	*	N	0	-1	0	30289,855	 	1004600114	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8115	FLUTIVENT HFA 125/25 mcg dosis x 60	0	1	0	0	0	0	19450	16/12/2024	FLUTIVENT HFA 125/25 mcg dosis x 60	N	1	1	5	0	16/12/2024	*	N	0	-1	0	14094,203	 	1004600115	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8116	FLUTIVENT HFA 125/25 mcg dosis x 120	0	1	0	0	0	0	38790	16/12/2024	FLUTIVENT HFA 125/25 mcg dosis x 120	N	1	1	5	0	16/12/2024	*	N	0	-1	0	28108,696	 	1004600116	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8117	HYPERSOL GOTAS sol.hipertonica x 7.5ml	0	1	0	0	0	0	7230	16/12/2024	HYPERSOL GOTAS sol.hipertonica x 7.5ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5239,13	 	1004600117	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8118	FLUTIVENT+AEROMED HFA 125/25mcg ds.x150+espac.	0	1	0	0	0	0	45480	16/12/2024	FLUTIVENT+AEROMED HFA 125/25mcg ds.x150+espac.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	32956,522	 	1004600118	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8119	HYPERSOL NEBU sol.neb.unids.estér.x 12	0	1	0	0	0	0	18510	16/12/2024	HYPERSOL NEBU sol.neb.unids.estér.x 12	N	1	1	5	0	16/12/2024	*	N	0	-1	0	13413,043	 	1004600119	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8120	BETACORT PLUS CASSARA cr.dérmica x 25 g	0	1	0	0	0	0	12880	16/12/2024	BETACORT PLUS CASSARA cr.dérmica x 25 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9333,333	 	1004600120	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8121	SALBUTRAL AC HFA aer.x 250 dosis	0	1	0	0	0	0	20360	16/12/2024	SALBUTRAL AC HFA aer.x 250 dosis	N	1	1	5	0	16/12/2024	*	N	0	-1	0	14753,623	 	1004600121	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8122	SUMMAVAC R comp.x 12	0	1	0	0	0	0	34200	16/12/2024	SUMMAVAC R comp.x 12	N	1	1	5	0	16/12/2024	*	N	0	-1	0	24782,609	 	1004600127	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8123	NEUMOCORT PLUS 200/6mcg aer.inh.x150ds.	0	1	0	0	0	0	39360	16/12/2024	NEUMOCORT PLUS 200/6mcg aer.inh.x150ds.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	28521,739	 	1004600130	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8124	LICEND 0.5% loción x 60 g	0	1	0	0	0	0	9790	16/12/2024	LICEND 0.5% loción x 60 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	7094,203	 	1004600131	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8125	NASITRAL spray nasal est. x 10ml	0	1	0	0	0	0	10430	16/12/2024	NASITRAL spray nasal est. x 10ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	7557,971	 	1004600133	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8126	ALFACORT ung.estéril x 5 g	0	1	0	0	0	0	13280	16/12/2024	ALFACORT ung.estéril x 5 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9623,188	 	1004600134	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8127	SUAVICORT spray nasal x 150 ds.	0	1	0	0	0	0	14310	16/12/2024	SUAVICORT spray nasal x 150 ds.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	10369,565	 	1004600135	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8128	EUMICEL COLAGENO 2% shamp.x 120 ml	0	1	0	0	0	0	14180	16/12/2024	EUMICEL COLAGENO 2% shamp.x 120 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	10275,362	 	1004600136	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8129	SUAVICORT cr.x 20 g	0	1	0	0	0	0	11750	16/12/2024	SUAVICORT cr.x 20 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	8514,493	 	1004600137	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8130	BETACORT CASSARA gts.x 30 ml	0	1	0	0	0	0	6570	16/12/2024	BETACORT CASSARA gts.x 30 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4760,87	 	1004600138	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8131	XYLISOL LAVAJE NASAL lavaje nasal x 100 ml	0	1	0	0	0	0	19930	16/12/2024	XYLISOL LAVAJE NASAL lavaje nasal x 100 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	14442,029	 	1004600139	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8132	ERISOL 4% gel x 30 g	0	1	0	0	0	0	11500	16/12/2024	ERISOL 4% gel x 30 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	8333,333	 	1004600140	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8133	PODOXIN gel x 5 g	0	1	0	0	0	0	14480	16/12/2024	PODOXIN gel x 5 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	10492,754	 	1004600141	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8134	DERMASEB loc.dermica gelif.x 30 g	0	1	0	0	0	0	13420	16/12/2024	DERMASEB loc.dermica gelif.x 30 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9724,638	 	1004600142	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8135	PLUSCAL MOUSSE VAINILLA aerosol x 240 g/215 ml	0	1	0	0	0	0	14750	16/12/2024	PLUSCAL MOUSSE VAINILLA aerosol x 240 g/215 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	10688,406	 	1004600144	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8136	NEUMOCORT PLUS 200/6mcg aer.inh.x 60ds.	0	1	0	0	0	0	16850	16/12/2024	NEUMOCORT PLUS 200/6mcg aer.inh.x 60ds.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	12210,145	 	1004600145	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8137	FLUCODERM 150 mg comp.ran.x 2	0	1	0	0	0	0	4900	16/12/2024	FLUCODERM 150 mg comp.ran.x 2	N	1	1	5	0	16/12/2024	*	N	0	-1	0	3550,725	 	1004600146	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8138	MODULCASS 5% cr.derm.x 10 g	0	1	0	0	0	0	27280	16/12/2024	MODULCASS 5% cr.derm.x 10 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	19768,116	 	1004600150	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8139	PLUS A loc.x 60 ml	0	1	0	0	0	0	12710	16/12/2024	PLUS A loc.x 60 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9210,145	 	1004600151	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8140	REPAK gel x 30 g	0	1	0	0	0	0	22570	16/12/2024	REPAK gel x 30 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	16355,072	 	1004600152	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8141	TIMODER HYDROGEL sol.viscosa estér.x 10ml	0	1	0	0	0	0	17930	16/12/2024	TIMODER HYDROGEL sol.viscosa estér.x 10ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	12992,754	 	1004600153	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8142	VERRUKID PEDIATRICO gel líq.x 10 g	0	1	0	0	0	0	12720	16/12/2024	VERRUKID PEDIATRICO gel líq.x 10 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9217,391	 	1004600154	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8143	DELTACORT 8 mg comp.x 10	0	1	0	0	0	0	5900	16/12/2024	DELTACORT 8 mg comp.x 10	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4275,362	 	1004600155	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8144	IVERCREM 1% cr.x 30 g	0	1	0	0	0	0	22710	16/12/2024	IVERCREM 1% cr.x 30 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	16456,522	 	1004600156	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8145	SINALER 5 mg comp.x 10	0	1	0	0	0	0	4200	16/12/2024	SINALER 5 mg comp.x 10	N	1	1	5	0	16/12/2024	*	N	0	-1	0	3043,478	 	1004600158	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8146	PROPADER sol.oral x 100 ml	0	1	0	0	0	0	24510	16/12/2024	PROPADER sol.oral x 100 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	17760,87	 	1004600159	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8147	SINALER 5 mg comp.x 20	0	1	0	0	0	0	8390	16/12/2024	SINALER 5 mg comp.x 20	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6079,71	 	1004600160	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8148	ATOPIX CREMA env.x 150 g	0	1	0	0	0	0	16700	16/12/2024	ATOPIX CREMA env.x 150 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	12101,449	 	1004600161	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8149	ATOPIX EMULSION env.x 200 g	0	1	0	0	0	0	18210	16/12/2024	ATOPIX EMULSION env.x 200 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	13195,652	 	1004600162	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8150	DELTACORT 40 mg comp.x 20	0	1	0	0	0	0	35430	16/12/2024	DELTACORT 40 mg comp.x 20	N	1	1	5	0	16/12/2024	*	N	0	-1	0	25673,913	 	1004600163	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8151	IVERCASS sol.oral gtas.x 20 ml	0	1	0	0	0	0	16140	16/12/2024	IVERCASS sol.oral gtas.x 20 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11695,652	 	1004600164	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8152	SINALER jbe.x 50 ml	0	1	0	0	0	0	4900	16/12/2024	SINALER jbe.x 50 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	3550,725	 	1004600165	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8153	ATOPIX ESPUMA DE LIMPIEZA env.x 130 ml	0	1	0	0	0	0	15910	16/12/2024	ATOPIX ESPUMA DE LIMPIEZA env.x 130 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11528,986	 	1004600166	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8154	FORTILAC laca x 7ml+pincel aplic.	0	1	0	0	0	0	18860	16/12/2024	FORTILAC laca x 7ml+pincel aplic.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	13666,667	 	1004600167	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8155	IVERCASS comp.x 4	0	1	0	0	0	0	12440	16/12/2024	IVERCASS comp.x 4	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9014,493	 	1004600168	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8156	GERMILISIN espuma x 130 ml	0	1	0	0	0	0	15550	16/12/2024	GERMILISIN espuma x 130 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11268,116	 	1004600171	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8157	CLAMOXOL DUO susp.x 140 ml	0	1	0	0	0	0	13600	16/12/2024	CLAMOXOL DUO susp.x 140 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9855,072	 	1004600172	 	-1	1	N	-1	0	1	942	1/12/2024	31/12/2024
8158	CLIDAN LOCION loc.x 100 ml	0	1	0	0	0	0	13710	16/12/2024	CLIDAN LOCION loc.x 100 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9934,783	 	1004600173	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8159	AMOXOL 500 pvo.p/susp.oral x 120 ml	0	1	0	0	0	0	9100	16/12/2024	AMOXOL 500 pvo.p/susp.oral x 120 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6594,203	 	1004600174	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8160	ATOPIX PASTA env.x 60 g	0	1	0	0	0	0	9930	16/12/2024	ATOPIX PASTA env.x 60 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	7195,652	 	1004600175	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8161	AXNE 0.1% 0.1% gel x 30 g	0	1	0	0	0	0	12440	16/12/2024	AXNE 0.1% 0.1% gel x 30 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9014,493	 	1004600176	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8162	AXNE 0.3% 0.3% gel x 30 g	0	1	0	0	0	0	18290	16/12/2024	AXNE 0.3% 0.3% gel x 30 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	13253,623	 	1004600177	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8163	ATOPIX L comp.x 20	0	1	0	0	0	0	14870	16/12/2024	ATOPIX L comp.x 20	N	1	1	5	0	16/12/2024	*	N	0	-1	0	10775,362	 	1004600178	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8164	CEFADROX 250 250 mg/5 ml susp.x 90 ml	0	1	0	0	0	0	7000	16/12/2024	CEFADROX 250 250 mg/5 ml susp.x 90 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5072,464	 	1004600179	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8165	AEROTROP NEBU sol. p/nebul.x 20 ml	0	1	0	0	0	0	5900	16/12/2024	AEROTROP NEBU sol. p/nebul.x 20 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4275,362	 	1004600180	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8166	SALBUTRAL AC NEBU sol. p/nebul.x 20 ml	0	1	0	0	0	0	5900	16/12/2024	SALBUTRAL AC NEBU sol. p/nebul.x 20 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4275,362	 	1004600181	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8167	ANAGEN 5% Espuma dérmica x 60 g	0	1	0	0	0	0	15470	16/12/2024	ANAGEN 5% Espuma dérmica x 60 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11210,145	 	1004600183	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8168	RUBOX 1% cr.x 30 g	0	1	0	0	0	0	17970	16/12/2024	RUBOX 1% cr.x 30 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	13021,739	 	1004600184	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8169	NASITRAL spray nasal est. x 25ml	0	1	0	0	0	0	17320	16/12/2024	NASITRAL spray nasal est. x 25ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	12550,725	 	1004600186	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8170	BUCATRAL spray bucal x 50 ml	0	1	0	0	0	0	9110	16/12/2024	BUCATRAL spray bucal x 50 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6601,449	 	1004600187	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8171	EUMICEL S 2% shamp.x 120 ml	0	1	0	0	0	0	16290	16/12/2024	EUMICEL S 2% shamp.x 120 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11804,348	 	1004600188	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8172	ATOPIX UNGUENTO env.x 15 g	0	1	0	0	0	0	7950	16/12/2024	ATOPIX UNGUENTO env.x 15 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5760,87	 	1004600189	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8173	CLIDAN 300 caps. x 16	0	1	0	0	0	0	12550	16/12/2024	CLIDAN 300 caps. x 16	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9094,203	 	1004600190	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8174	OTEX L gts.óticas x 5 ml	0	1	0	0	0	0	5910	16/12/2024	OTEX L gts.óticas x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4282,609	 	1004600192	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8175	DUOTEX gel x 30 g	0	1	0	0	0	0	20390	16/12/2024	DUOTEX gel x 30 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	14775,362	 	1004600193	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8176	DUOTEX FORTE gel x 30 g	0	1	0	0	0	0	24230	16/12/2024	DUOTEX FORTE gel x 30 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	17557,971	 	1004600194	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8177	SALBUTRAL PLUS aer.x 250 dosis	0	1	0	0	0	0	14700	16/12/2024	SALBUTRAL PLUS aer.x 250 dosis	N	1	1	5	0	16/12/2024	*	N	0	-1	0	10652,174	 	1004600195	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8178	BETACORT INY CASSARA + JERINGA f.a.x 1 x 2 ml	0	1	0	0	0	0	9700	16/12/2024	BETACORT INY CASSARA + JERINGA f.a.x 1 x 2 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	7028,986	 	1004600196	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8179	RECUFIN 1 mg comp.rec.x 30	0	1	0	0	0	0	7180	16/12/2024	RECUFIN 1 mg comp.rec.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5202,899	 	1004600197	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8180	AEROVENT E 200mcg aer.x120 dos.+esp	0	1	0	0	0	0	9100	16/12/2024	AEROVENT E 200mcg aer.x120 dos.+esp	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6594,203	 	1004600199	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8181	MINOCASS 2.5 mg comp. x 30	0	1	0	0	0	0	12360	16/12/2024	MINOCASS 2.5 mg comp. x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	8956,522	 	1004600200	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8182	SINALER B comp.x 10	0	1	0	0	0	0	6760	16/12/2024	SINALER B comp.x 10	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4898,551	 	1004600202	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8183	MUPICIL ung.x 15 g	0	1	0	0	0	0	5900	16/12/2024	MUPICIL ung.x 15 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4275,362	 	1004600203	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
